Benchmark_Name,Dataset_Size,Algorithm,Threads,Time_Mean_ms,Throughput_Melem_s,mtime,Benchmark_Group,_mtime_dt
growth_behavior/std_hashmap_incremental_growth/100000,100000,std_hashmap_incremental_growth,1,21.93546875,4.558826671985298,1760258125.5402832,growth_behavior,2025-10-12 08:35:25.540283203+00:00
growth_behavior/ahashmap_incremental_growth/100000,100000,ahashmap_incremental_growth,1,20.201864705882354,4.9500381007344405,1760258138.8733413,growth_behavior,2025-10-12 08:35:38.873341322+00:00
growth_behavior/std_hashmap_incremental_growth/1000000,1000000,std_hashmap_incremental_growth,1,262.72295333333335,3.80629095140856,1760258240.2043328,growth_behavior,2025-10-12 08:37:20.204332829+00:00
growth_behavior/ahashmap_incremental_growth/1000000,1000000,ahashmap_incremental_growth,1,242.73567368421052,4.119707601367899,1760258290.4544678,growth_behavior,2025-10-12 08:38:10.454467773+00:00
growth_behavior/std_hashmap_incremental_growth/10000000,10000000,std_hashmap_incremental_growth,1,4366.627779999999,2.2900967299759176,1760258591.0222075,growth_behavior,2025-10-12 08:43:11.022207499+00:00
growth_behavior/ahashmap_incremental_growth/10000000,10000000,ahashmap_incremental_growth,1,4172.994683333333,2.3963605896598295,1760258729.1984527,growth_behavior,2025-10-12 08:45:29.198452711+00:00
growth_behavior/std_hashmap_incremental_growth/25000000,25000000,std_hashmap_incremental_growth,1,12487.80669,2.0019528345213358,1760259048.6892943,growth_behavior,2025-10-12 08:50:48.689294338+00:00
growth_behavior/ahashmap_incremental_growth/25000000,25000000,ahashmap_incremental_growth,1,11976.18677,2.0874757951023506,1760259300.7403717,growth_behavior,2025-10-12 08:55:00.740371704+00:00
recovery/ahashmap_rebuild/10000,10000,ahashmap_rebuild,1,0.6017196002460026,16.619036501240238,1760259327.7975028,recovery,2025-10-12 08:55:27.797502756+00:00
recovery/full_hashmap_rebuild/10000,10000,full_hashmap_rebuild,1,0.6893691111111112,14.506016934646523,1760259341.024198,recovery,2025-10-12 08:55:41.024198055+00:00
recovery/ahashmap_rebuild/100000,100000,ahashmap_rebuild,1,12.58667234567901,7.944911669550997,1760259367.8420093,recovery,2025-10-12 08:56:07.842009306+00:00
recovery/full_hashmap_rebuild/100000,100000,full_hashmap_rebuild,1,13.228504871794874,7.559433282079729,1760259382.025168,recovery,2025-10-12 08:56:22.025167942+00:00
recovery/ahashmap_rebuild/1000000,1000000,ahashmap_rebuild,1,294.452513125,3.3961333506278595,1760259484.7077317,recovery,2025-10-12 08:58:04.707731724+00:00
recovery/full_hashmap_rebuild/1000000,1000000,full_hashmap_rebuild,1,303.5118993333333,3.294763738082459,1760259535.2864082,recovery,2025-10-12 08:58:55.286408186+00:00
recovery/ahashmap_rebuild/10000000,10000000,ahashmap_rebuild,1,4377.475583333333,2.284421651162075,1760259811.9608853,recovery,2025-10-12 09:03:31.960885286+00:00
recovery/full_hashmap_rebuild/10000000,10000000,full_hashmap_rebuild,1,4476.381566666666,2.2339471850355443,1760259960.379099,recovery,2025-10-12 09:06:00.379098892+00:00
recovery/ahashmap_rebuild/25000000,25000000,ahashmap_rebuild,1,13691.128139999999,1.8260000011949347,1760260246.3050747,recovery,2025-10-12 09:10:46.305074692+00:00
recovery/full_hashmap_rebuild/25000000,25000000,full_hashmap_rebuild,1,13760.453169999999,1.8168006308472473,1760260398.320067,recovery,2025-10-12 09:13:18.320066929+00:00
lookup/simple_chained_hash_map/10000,10000,simple_chained_hash_map,1,0.19265975982955644,51.904974909378424,1761101312.945351,lookup,2025-10-22 02:48:32.945350885+00:00
lookup/simple_chained_hash_map/100000,100000,simple_chained_hash_map,1,2.6217085599999996,38.14306499422652,1761101326.0597565,lookup,2025-10-22 02:48:46.059756517+00:00
lookup/simple_chained_hash_map/1000000,1000000,simple_chained_hash_map,1,104.35585318181818,9.582596179418033,1761101376.5867357,lookup,2025-10-22 02:49:36.586735725+00:00
lookup/simple_chained_hash_map/10000000,10000000,simple_chained_hash_map,1,1180.0188154545453,8.474441143676154,1761101526.477765,lookup,2025-10-22 02:52:06.477765083+00:00
lookup/simple_chained_hash_map/25000000,25000000,simple_chained_hash_map,1,3560.704895,7.021081706351294,1761101718.4670286,lookup,2025-10-22 02:55:18.467028618+00:00
insertion/simple_chained_hash_map/10000,10000,simple_chained_hash_map,1,1.2139379710144926,8.237653190502774,1761101763.1993814,insertion,2025-10-22 02:56:03.199381351+00:00
insertion/simple_chained_hash_map/100000,100000,simple_chained_hash_map,1,15.009310256410254,6.662531341657854,1761101777.5013313,insertion,2025-10-22 02:56:17.501331329+00:00
insertion/simple_chained_hash_map/1000000,1000000,simple_chained_hash_map,1,303.69641375,3.2927619646611657,1761101832.1077545,insertion,2025-10-22 02:57:12.107754469+00:00
insertion/simple_chained_hash_map/10000000,10000000,simple_chained_hash_map,1,3905.7084999999997,2.560354926641351,1761101999.747236,insertion,2025-10-22 02:59:59.747236013+00:00
insertion/simple_chained_hash_map/25000000,25000000,simple_chained_hash_map,1,12707.38379,1.9673601122894864,1761102283.0956028,insertion,2025-10-22 03:04:43.095602751+00:00
mixed_workload/simple_chained_hash_map_mixed/10000,10000,simple_chained_hash_map_mixed,1,1.122569327956989,8.908135783648587,1761102297.1860697,mixed_workload,2025-10-22 03:04:57.186069727+00:00
mixed_workload/simple_chained_hash_map_mixed/100000,100000,simple_chained_hash_map_mixed,1,12.796238666666666,7.814796410486873,1761102311.5302436,mixed_workload,2025-10-22 03:05:11.530243635+00:00
mixed_workload/simple_chained_hash_map_mixed/1000000,1000000,simple_chained_hash_map_mixed,1,309.7266307142857,3.2286535958946088,1761102363.265806,mixed_workload,2025-10-22 03:06:03.265805960+00:00
mixed_workload/simple_chained_hash_map_mixed/10000000,10000000,simple_chained_hash_map_mixed,1,3856.316003333333,2.5931484845526596,1761102497.536263,mixed_workload,2025-10-22 03:08:17.536262989+00:00
mixed_workload/simple_chained_hash_map_mixed/25000000,25000000,simple_chained_hash_map_mixed,1,10780.170385,2.319072807493478,1761102731.4884064,mixed_workload,2025-10-22 03:12:11.488406420+00:00
growth_behavior/simple_chained_hash_map_incremental_growth/10000,10000,simple_chained_hash_map_incremental_growth,1,1.7740369021739129,5.636861323316304,1761102746.549337,growth_behavior,2025-10-22 03:12:26.549336910+00:00
growth_behavior/simple_chained_hash_map_incremental_growth/100000,100000,simple_chained_hash_map_incremental_growth,1,18.95597537037037,5.275381405923728,1761102759.660754,growth_behavior,2025-10-22 03:12:39.660753965+00:00
growth_behavior/simple_chained_hash_map_incremental_growth/1000000,1000000,simple_chained_hash_map_incremental_growth,1,257.45782277777784,3.8841313470717105,1761102810.2378354,growth_behavior,2025-10-22 03:13:30.237835407+00:00
growth_behavior/simple_chained_hash_map_incremental_growth/10000000,10000000,simple_chained_hash_map_incremental_growth,1,3749.4127599999997,2.6670843249597307,1761102972.0872083,growth_behavior,2025-10-22 03:16:12.087208271+00:00
growth_behavior/simple_chained_hash_map_incremental_growth/25000000,25000000,simple_chained_hash_map_incremental_growth,1,9045.76374,2.763724624981196,1761103162.5138032,growth_behavior,2025-10-22 03:19:22.513803244+00:00
recovery/simple_chained_hash_map_reconstruction/10000,10000,simple_chained_hash_map_reconstruction,1,0.11251538576520642,88.87673389724395,1761103176.603438,recovery,2025-10-22 03:19:36.603437901+00:00
recovery/simple_chained_hash_map_reconstruction/100000,100000,simple_chained_hash_map_reconstruction,1,1.2942201968503935,77.26660443358821,1761103189.6280277,recovery,2025-10-22 03:19:49.628027678+00:00
recovery/simple_chained_hash_map_reconstruction/1000000,1000000,simple_chained_hash_map_reconstruction,1,63.155892361111114,15.833835333720344,1761103239.6480994,recovery,2025-10-22 03:20:39.648099422+00:00
recovery/simple_chained_hash_map_reconstruction/10000000,10000000,simple_chained_hash_map_reconstruction,1,593.29737,16.85495420281401,1761103375.164315,recovery,2025-10-22 03:22:55.164314985+00:00
recovery/simple_chained_hash_map_reconstruction/25000000,25000000,simple_chained_hash_map_reconstruction,1,1088.0696445454544,22.976470417427972,1761103506.9944568,recovery,2025-10-22 03:25:06.994456768+00:00
insertion/chained_hash_map_par_separated_t2/10000,10000,chained_hash_map_par_separated_t2,2,1.691296049382716,5.912625411529678,1761103514.0887117,insertion,2025-10-22 03:25:14.088711739+00:00
insertion/chained_hash_map_par_separated_t4/10000,10000,chained_hash_map_par_separated_t4,4,1.3170163673469388,7.592920063813999,1761103521.0267613,insertion,2025-10-22 03:25:21.026761293+00:00
insertion/chained_hash_map_par_separated_t8/10000,10000,chained_hash_map_par_separated_t8,8,1.2964419101123592,7.713419260823902,1761103530.7909625,insertion,2025-10-22 03:25:30.790962458+00:00
insertion/chained_hash_map_par_separated_t16/10000,10000,chained_hash_map_par_separated_t16,16,1.4373359134199137,6.957315897163231,1761103543.6670141,insertion,2025-10-22 03:25:43.667014122+00:00
insertion/chained_hash_map_par_separated_t2/100000,100000,chained_hash_map_par_separated_t2,2,15.016024736842105,6.6595521619412406,1761103551.7302246,insertion,2025-10-22 03:25:51.730224609+00:00
insertion/chained_hash_map_par_separated_t4/100000,100000,chained_hash_map_par_separated_t4,4,11.592311428571426,8.626407305926172,1761103560.9633274,insertion,2025-10-22 03:26:00.963327408+00:00
insertion/chained_hash_map_par_separated_t8/100000,100000,chained_hash_map_par_separated_t8,8,9.72874344827586,10.278819719284726,1761103572.7454073,insertion,2025-10-22 03:26:12.745407343+00:00
insertion/chained_hash_map_par_separated_t16/100000,100000,chained_hash_map_par_separated_t16,16,9.144550819672132,10.935474248213035,1761103587.3695498,insertion,2025-10-22 03:26:27.369549751+00:00
insertion/chained_hash_map_par_separated_t2/1000000,1000000,chained_hash_map_par_separated_t2,2,236.1296375,4.234961822613224,1761103601.8102674,insertion,2025-10-22 03:26:41.810267448+00:00
insertion/chained_hash_map_par_separated_t4/1000000,1000000,chained_hash_map_par_separated_t4,4,197.0706425,5.074322523711262,1761103613.9207146,insertion,2025-10-22 03:26:53.920714617+00:00
insertion/chained_hash_map_par_separated_t8/1000000,1000000,chained_hash_map_par_separated_t8,8,174.45477166666666,5.7321447298140695,1761103628.9177473,insertion,2025-10-22 03:27:08.917747259+00:00
insertion/chained_hash_map_par_separated_t16/1000000,1000000,chained_hash_map_par_separated_t16,16,161.36852374999998,6.196995403820195,1761103646.4169333,insertion,2025-10-22 03:27:26.416933298+00:00
insertion/chained_hash_map_par_separated_t2/10000000,10000000,chained_hash_map_par_separated_t2,2,3078.2910899999997,3.248555678339049,1761103683.998296,insertion,2025-10-22 03:28:03.998296022+00:00
insertion/chained_hash_map_par_separated_t4/10000000,10000000,chained_hash_map_par_separated_t4,4,2552.48837,3.917745568415656,1761103713.8262894,insertion,2025-10-22 03:28:33.826289415+00:00
insertion/chained_hash_map_par_separated_t8/10000000,10000000,chained_hash_map_par_separated_t8,8,2342.5691699999998,4.268817385656962,1761103741.4515254,insertion,2025-10-22 03:29:01.451525450+00:00
insertion/chained_hash_map_par_separated_t16/10000000,10000000,chained_hash_map_par_separated_t16,16,2098.38267,4.765575003533555,1761103766.3085723,insertion,2025-10-22 03:29:26.308572292+00:00
insertion/chained_hash_map_par_separated_t2/25000000,25000000,chained_hash_map_par_separated_t2,2,9773.23645,2.558006257998598,1761103880.5203547,insertion,2025-10-22 03:31:20.520354748+00:00
insertion/chained_hash_map_par_separated_t4/25000000,25000000,chained_hash_map_par_separated_t4,4,8283.19072,3.018160615285217,1761103973.613845,insertion,2025-10-22 03:32:53.613845110+00:00
insertion/chained_hash_map_par_separated_t8/25000000,25000000,chained_hash_map_par_separated_t8,8,7785.773719999999,3.210984662420937,1761104060.9116242,insertion,2025-10-22 03:34:20.911624193+00:00
insertion/chained_hash_map_par_separated_t16/25000000,25000000,chained_hash_map_par_separated_t16,16,7366.4769799999995,3.3937525451956274,1761104143.7853546,insertion,2025-10-22 03:35:43.785354614+00:00
lookup/chained_hash_map_par_separated_t2/10000,10000,chained_hash_map_par_separated_t2,2,0.38084524878048787,26.25738415280537,1761104155.9065292,lookup,2025-10-22 03:35:55.906529188+00:00
lookup/chained_hash_map_par_separated_t2/100000,100000,chained_hash_map_par_separated_t2,2,4.1746369930069935,23.954178571097735,1761104164.094671,lookup,2025-10-22 03:36:04.094671011+00:00
lookup/chained_hash_map_par_separated_t2/1000000,1000000,chained_hash_map_par_separated_t2,2,82.638278,12.100929789461489,1761104175.3640437,lookup,2025-10-22 03:36:15.364043713+00:00
lookup/chained_hash_map_par_separated_t2/10000000,10000000,chained_hash_map_par_separated_t2,2,981.0086799999999,10.193589724404884,1761104202.2714837,lookup,2025-10-22 03:36:42.271483660+00:00
lookup/chained_hash_map_par_separated_t2/25000000,25000000,chained_hash_map_par_separated_t2,2,3223.8457799999996,7.75471337838003,1761104250.9707468,lookup,2025-10-22 03:37:30.970746756+00:00
lookup/chained_hash_map_par_separated_t4/10000,10000,chained_hash_map_par_separated_t4,4,0.3195201777777777,31.296928004825023,1761104266.192919,lookup,2025-10-22 03:37:46.192919016+00:00
lookup/chained_hash_map_par_separated_t4/100000,100000,chained_hash_map_par_separated_t4,4,2.7076528440366974,36.932356457822436,1761104274.9858751,lookup,2025-10-22 03:37:54.985875130+00:00
lookup/chained_hash_map_par_separated_t4/1000000,1000000,chained_hash_map_par_separated_t4,4,46.49765333333333,21.506461688102394,1761104286.690138,lookup,2025-10-22 03:38:06.690138102+00:00
lookup/chained_hash_map_par_separated_t4/10000000,10000000,chained_hash_map_par_separated_t4,4,520.416105,19.215393036308896,1761104304.631626,lookup,2025-10-22 03:38:24.631625891+00:00
lookup/chained_hash_map_par_separated_t4/25000000,25000000,chained_hash_map_par_separated_t4,4,1678.8636,14.89102509578503,1761104338.3476756,lookup,2025-10-22 03:38:58.347675562+00:00
lookup/chained_hash_map_par_separated_t8/10000,10000,chained_hash_map_par_separated_t8,8,0.37570977540106953,26.616289100609688,1761104357.3492846,lookup,2025-10-22 03:39:17.349284649+00:00
lookup/chained_hash_map_par_separated_t8/100000,100000,chained_hash_map_par_separated_t8,8,1.834782597137014,54.50237001159675,1761104370.15925,lookup,2025-10-22 03:39:30.159250021+00:00
lookup/chained_hash_map_par_separated_t8/1000000,1000000,chained_hash_map_par_separated_t8,8,29.721914210526315,33.64520847872712,1761104385.5981,lookup,2025-10-22 03:39:45.598099947+00:00
lookup/chained_hash_map_par_separated_t8/10000000,10000000,chained_hash_map_par_separated_t8,8,311.47395,32.10541363089915,1761104407.1134973,lookup,2025-10-22 03:40:07.113497257+00:00
lookup/chained_hash_map_par_separated_t8/25000000,25000000,chained_hash_map_par_separated_t8,8,1025.774885,24.37181916381195,1761104441.7859004,lookup,2025-10-22 03:40:41.785900354+00:00
lookup/chained_hash_map_par_separated_t16/10000,10000,chained_hash_map_par_separated_t16,16,0.648358511627907,15.423565543840658,1761104463.3793995,lookup,2025-10-22 03:41:03.379399538+00:00
lookup/chained_hash_map_par_separated_t16/100000,100000,chained_hash_map_par_separated_t16,16,1.4794596905940591,67.59224373314707,1761104478.4437368,lookup,2025-10-22 03:41:18.443736792+00:00
lookup/chained_hash_map_par_separated_t16/1000000,1000000,chained_hash_map_par_separated_t16,16,18.7432168,53.352634751575835,1761104495.2551346,lookup,2025-10-22 03:41:35.255134583+00:00
lookup/chained_hash_map_par_separated_t16/10000000,10000000,chained_hash_map_par_separated_t16,16,182.7739611111111,54.712388675106986,1761104518.0046804,lookup,2025-10-22 03:41:58.004680395+00:00
lookup/chained_hash_map_par_separated_t16/25000000,25000000,chained_hash_map_par_separated_t16,16,600.3450533333332,41.64271840201055,1761104550.9740233,lookup,2025-10-22 03:42:30.974023342+00:00
mixed_workload/chained_hash_map_mixed_par_separated_t2/10000,10000,chained_hash_map_mixed_par_separated_t2,2,1.359584735632184,7.3551870199176435,1761104566.960374,mixed_workload,2025-10-22 03:42:46.960374117+00:00
mixed_workload/chained_hash_map_mixed_par_separated_t2/100000,100000,chained_hash_map_mixed_par_separated_t2,2,14.673557894736845,6.814979755923292,1761104575.004802,mixed_workload,2025-10-22 03:42:55.004801989+00:00
mixed_workload/chained_hash_map_mixed_par_separated_t2/1000000,1000000,chained_hash_map_mixed_par_separated_t2,2,219.62082999999998,4.553302161730287,1761104588.72476,mixed_workload,2025-10-22 03:43:08.724760056+00:00
mixed_workload/chained_hash_map_mixed_par_separated_t2/10000000,10000000,chained_hash_map_mixed_par_separated_t2,2,2619.51646,3.8174984401510503,1761104622.292433,mixed_workload,2025-10-22 03:43:42.292433023+00:00
mixed_workload/chained_hash_map_mixed_par_separated_t2/25000000,25000000,chained_hash_map_mixed_par_separated_t2,2,7727.4655999999995,3.2352133667214256,1761104716.7480395,mixed_workload,2025-10-22 03:45:16.748039484+00:00
mixed_workload/chained_hash_map_mixed_par_separated_t4/10000,10000,chained_hash_map_mixed_par_separated_t4,4,1.0191109999999999,9.812473812960514,1761104725.5063767,mixed_workload,2025-10-22 03:45:25.506376743+00:00
mixed_workload/chained_hash_map_mixed_par_separated_t4/100000,100000,chained_hash_map_mixed_par_separated_t4,4,9.435828793103449,10.597903182928562,1761104734.2414396,mixed_workload,2025-10-22 03:45:34.241439581+00:00
mixed_workload/chained_hash_map_mixed_par_separated_t4/1000000,1000000,chained_hash_map_mixed_par_separated_t4,4,146.389128,6.8311083866829225,1761104745.5079262,mixed_workload,2025-10-22 03:45:45.507926226+00:00
mixed_workload/chained_hash_map_mixed_par_separated_t4/10000000,10000000,chained_hash_map_mixed_par_separated_t4,4,1712.68795,5.838775242156634,1761104769.0577135,mixed_workload,2025-10-22 03:46:09.057713509+00:00
mixed_workload/chained_hash_map_mixed_par_separated_t4/25000000,25000000,chained_hash_map_mixed_par_separated_t4,4,4952.35365,5.048104753181349,1761104832.7931905,mixed_workload,2025-10-22 03:47:12.793190479+00:00
mixed_workload/chained_hash_map_mixed_par_separated_t8/10000,10000,chained_hash_map_mixed_par_separated_t8,8,1.0647131776649745,9.392200838474666,1761104844.4201002,mixed_workload,2025-10-22 03:47:24.420100212+00:00
mixed_workload/chained_hash_map_mixed_par_separated_t8/100000,100000,chained_hash_map_mixed_par_separated_t8,8,7.9245801980198,12.618964979998319,1761104855.7278864,mixed_workload,2025-10-22 03:47:35.727886438+00:00
mixed_workload/chained_hash_map_mixed_par_separated_t8/1000000,1000000,chained_hash_map_mixed_par_separated_t8,8,114.12086444444444,8.76263954771227,1761104870.3698895,mixed_workload,2025-10-22 03:47:50.369889498+00:00
mixed_workload/chained_hash_map_mixed_par_separated_t8/10000000,10000000,chained_hash_map_mixed_par_separated_t8,8,1328.91816,7.524917862511564,1761104892.653437,mixed_workload,2025-10-22 03:48:12.653436899+00:00
mixed_workload/chained_hash_map_mixed_par_separated_t8/25000000,25000000,chained_hash_map_mixed_par_separated_t8,8,3604.05636,6.936628482691098,1761104941.7291112,mixed_workload,2025-10-22 03:49:01.729111195+00:00
mixed_workload/chained_hash_map_mixed_par_separated_t16/10000,10000,chained_hash_map_mixed_par_separated_t16,16,1.2125795156249999,8.246881850750794,1761104956.528648,mixed_workload,2025-10-22 03:49:16.528647899+00:00
mixed_workload/chained_hash_map_mixed_par_separated_t16/100000,100000,chained_hash_map_mixed_par_separated_t16,16,7.113918599999999,14.056950272104606,1761104970.712891,mixed_workload,2025-10-22 03:49:30.712891102+00:00
mixed_workload/chained_hash_map_mixed_par_separated_t16/1000000,1000000,chained_hash_map_mixed_par_separated_t16,16,94.38177666666665,10.595265689178065,1761104988.777359,mixed_workload,2025-10-22 03:49:48.777359009+00:00
mixed_workload/chained_hash_map_mixed_par_separated_t16/10000000,10000000,chained_hash_map_mixed_par_separated_t16,16,1100.76864,9.084561129939166,1761105020.67162,mixed_workload,2025-10-22 03:50:20.671619892+00:00
mixed_workload/chained_hash_map_mixed_par_separated_t16/25000000,25000000,chained_hash_map_mixed_par_separated_t16,16,3012.2925999999998,8.299326566084583,1761105063.6061685,mixed_workload,2025-10-22 03:51:03.606168509+00:00
