Benchmark_Name,Dataset_Size,Algorithm,Threads,Time_Mean_ms,Throughput_Melem_s,mtime,Benchmark_Group,_mtime_dt
migration_chained_shard_change/500k_to_5m,500,500k_to_5m,1,109.5080579642857,0.004565874048858277,1761502901.024192,migration_chained_shard_change,2025-10-26 18:21:41.024192095+00:00
migration_vs_rebuild_100000/simple_migration,,simple_migration,1,9.356613243650793,,1761502911.5967393,migration_vs_rebuild_100000,2025-10-26 18:21:51.596739292+00:00
migration_vs_rebuild_100000/simple_rebuild,,simple_rebuild,1,12.104116349206349,,1761502920.3008337,migration_vs_rebuild_100000,2025-10-26 18:22:00.300833702+00:00
migration_vs_rebuild_100000/chained_migration,,chained_migration,1,9.670716853174602,,1761502930.833345,migration_vs_rebuild_100000,2025-10-26 18:22:10.833344936+00:00
migration_vs_rebuild_100000/chained_rebuild,,chained_rebuild,1,20.526530025396823,,1761502941.9473805,migration_vs_rebuild_100000,2025-10-26 18:22:21.947380543+00:00
migration_vs_rebuild_100000/std_hashmap_rebuild,,std_hashmap_rebuild,1,20.08963549603175,,1761502952.8322098,migration_vs_rebuild_100000,2025-10-26 18:22:32.832209826+00:00
migration_vs_rebuild_100000/ahashmap_rebuild,,ahashmap_rebuild,1,19.86811217777778,,1761502963.6227555,migration_vs_rebuild_100000,2025-10-26 18:22:43.622755527+00:00
migration_vs_rebuild_1000000/simple_migration,,simple_migration,1,207.4492133333333,,1761502974.5623622,migration_vs_rebuild_1000000,2025-10-26 18:22:54.562362194+00:00
migration_vs_rebuild_1000000/simple_rebuild,,simple_rebuild,1,326.28626499999996,,1761502986.2385633,migration_vs_rebuild_1000000,2025-10-26 18:23:06.238563299+00:00
migration_vs_rebuild_1000000/chained_migration,,chained_migration,1,69.00811989880953,,1761502998.5316644,migration_vs_rebuild_1000000,2025-10-26 18:23:18.531664370+00:00
migration_vs_rebuild_1000000/chained_rebuild,,chained_rebuild,1,320.03422,,1761503009.967089,migration_vs_rebuild_1000000,2025-10-26 18:23:29.967088938+00:00
migration_vs_rebuild_1000000/std_hashmap_rebuild,,std_hashmap_rebuild,1,449.00932,,1761503022.3682885,migration_vs_rebuild_1000000,2025-10-26 18:23:42.368288517+00:00
migration_vs_rebuild_1000000/ahashmap_rebuild,,ahashmap_rebuild,1,447.95191,,1761503034.6874118,migration_vs_rebuild_1000000,2025-10-26 18:23:54.687411785+00:00
all_maps_comparison/simple_chained_migration,,simple_chained_migration,1,208.46546666666666,,1761503045.3364537,all_maps_comparison,2025-10-26 18:24:05.336453676+00:00
all_maps_comparison/chained_migration,,chained_migration,1,69.37549297619047,,1761503057.7977064,all_maps_comparison,2025-10-26 18:24:17.797706366+00:00
all_maps_comparison/std_hashmap_rebuild,,std_hashmap_rebuild,1,449.93186499999996,,1761503070.58125,all_maps_comparison,2025-10-26 18:24:30.581249952+00:00
all_maps_comparison/ahashmap_rebuild,,ahashmap_rebuild,1,453.73873,,1761503083.344937,all_maps_comparison,2025-10-26 18:24:43.344937086+00:00
